SHEET	4 курс Леч сайт весна 2026
CELL	AI20	20	35	"Педиатрия"
CELL	AQ20	20	43	"Менеджмент в *\r\nздравоохранении"
CELL	AY20	20	51	"Офтальмология"
CELL	BD20	20	56	"Урология"
CELL	BI20	20	61	"Факультет.\r\nхирургия"
CELL	BM20	20	65	"Акушерство и гинекология"
CELL	BZ20	20	78	"М"
CELL	CA20	20	79	"Оториноларингология"
CELL	B21	21	2	409
CELL	C21	21	3	"Оториноларингология"
CELL	P21	21	16	"Акушерство и гинекология"
CELL	AB21	21	28	"Неврология, нейрохирургия "
CELL	AL21	21	38	"Психиатрия, МП"
CELL	AR21	21	44	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BH21	21	60	"Менеджмент в \r\nздравоохранении"
CELL	BP21	21	68	"Педиатрия"
CELL	BX21	21	76	"М"
CELL	BZ21	21	78	"Урология"
CELL	CE21	21	83	"Факультет.\r\nхирургия"
CELL	CI21	21	87	"Офтальмология"
CELL	B22	22	2	410
CELL	C22	22	3	"Оториноларингология"
CELL	P22	22	16	"Акушерство и гинекология"
CELL	AB22	22	28	"Неврология, нейрохирургия *"
CELL	AL22	22	38	"Психиатрия, МП"
CELL	AR22	22	44	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BH22	22	60	"Менеджмент в \r\nздравоохранении"
CELL	BP22	22	68	"Педиатрия"
CELL	BX22	22	76	"М"
CELL	BZ22	22	78	"Урология"
CELL	CE22	22	83	"Факультет.\r\nхирургия"
CELL	CI22	22	87	"Офтальмология"
CELL	B23	23	2	411
CELL	C23	23	3	"Акушерство и гинекология"
CELL	O23	23	15	"Оториноларингология"
CELL	AB23	23	28	"Психиатрия, МП"
CELL	AH23	23	34	"Неврология, нейрохирургия "
CELL	AR23	23	44	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BH23	23	60	"Педиатрия"
CELL	BP23	23	68	"Менеджмент в \r\nздравоохранении"
CELL	BZ23	23	78	"Офтальмология"
CELL	CE23	23	83	"Урология"
CELL	CJ23	23	88	"Факультет.\r\nхирургия"
CELL	CN23	23	92	"М"
CELL	B24	24	2	412
CELL	C24	24	3	"Акушерство и гинекология"
CELL	O24	24	15	"Оториноларингология"
CELL	AB24	24	28	"Психиатрия, МП"
CELL	AH24	24	34	"Неврология, нейрохирургия "
CELL	AR24	24	44	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BH24	24	60	"Педиатрия"
CELL	BP24	24	68	"Менеджмент в *\r\nздравоохранении"
CELL	BZ24	24	78	"Офтальмология"
CELL	CE24	24	83	"Урология"
CELL	CJ24	24	88	"Факультет.\r\nхирургия"
CELL	CN24	24	92	"М"
CELL	B25	25	2	413
CELL	C25	25	3	"Урология"
CELL	H25	25	8	"Факультет.\r\nхирургия"
CELL	L25	25	12	"Офтальмология"
CELL	Q25	25	17	"Оториноларингология"
CELL	AD25	25	30	"Акушерство и гинекология"
CELL	AR25	25	44	"Неврология, нейрохирургия "
CELL	BB25	25	54	"Психиатрия, МП"
CELL	BH25	25	60	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BZ25	25	78	"Менеджмент в \r\nздравоохранении"
CELL	CG25	25	85	"Педиатрия"
CELL	CO25	25	93	"М"
CELL	B26	26	2	414
CELL	C26	26	3	"Урология"
CELL	H26	26	8	"Факультет.\r\nхирургия"
CELL	L26	26	12	"Офтальмология"
CELL	Q26	26	17	"Оториноларингология"
CELL	AD26	26	30	"Акушерство и гинекология"
CELL	AR26	26	44	"Неврология, нейрохирургия *"
CELL	BB26	26	54	"Психиатрия, МП"
CELL	BH26	26	60	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BZ26	26	78	"Менеджмент в \r\nздравоохранении"
CELL	CG26	26	85	"Педиатрия"
CELL	CO26	26	93	"М"
CELL	B27	27	2	415
CELL	C27	27	3	"Офтальмология"
CELL	H27	27	8	"Урология"
CELL	M27	27	13	"Факультет.\r\nхирургия"
CELL	Q27	27	17	"Акушерство и гинекология"
CELL	AD27	27	30	"Оториноларингология"
CELL	AR27	27	44	"Психиатрия, МП"
CELL	AX27	27	50	"Неврология, нейрохирургия "
CELL	BH27	27	60	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BZ27	27	78	"Педиатрия"
CELL	CG27	27	85	"Менеджмент в \r\nздравоохранении"
CELL	CO27	27	93	"М"
CELL	B28	28	2	416
CELL	C28	28	3	"Офтальмология"
CELL	H28	28	8	"Урология"
CELL	M28	28	13	"Факультет.\r\nхирургия"
CELL	Q28	28	17	"Акушерство и гинекология"
CELL	AD28	28	30	"Оториноларингология"
CELL	AR28	28	44	"Психиатрия, МП"
CELL	AX28	28	50	"Неврология, нейрохирургия "
CELL	BH28	28	60	"Факультетская терапия,\r\nпрофессиональные  болезни"
CELL	BZ28	28	78	"Педиатрия"
CELL	CG28	28	85	"Менеджмент в *\r\nздравоохранении"
CELL	CO28	28	93	"М"
CELL	B29	29	2	417
CELL	C29	29	3	"Менеджмент в \r\nздравоохранении"
CELL	K29	29	11	"Педиатрия"
CELL	S29	29	19	"Урология"
CELL	X29	29	24	"Факультет.\r\nхирургия"
CELL	AB29	29	28	"Офтальмология"
CELL	AG29	29	33	"М"
CELL	AH29	29	34	"Оториноларингология"
CELL	AU29	29	47	"Акушерство и гинекология"
CELL	BH29	29	60	"Неврология, нейрохирургия "
CELL	BR29	29	70	"Психиатрия, МП"
CELL	BZ29	29	78	"Факультетская терапия, проф. болезни"
CELL	B30	30	2	418
CELL	C30	30	3	"Менеджмент в \r\nздравоохранении"
CELL	K30	30	11	"Педиатрия"
CELL	S30	30	19	"Урология"
CELL	X30	30	24	"Факультет.\r\nхирургия"
CELL	AB30	30	28	"Офтальмология"
CELL	AG30	30	33	"М"
CELL	AH30	30	34	"Оториноларингология"
CELL	AU30	30	47	"Акушерство и гинекология"
CELL	BH30	30	60	"Неврология, нейрохирургия *"
CELL	BR30	30	70	"Психиатрия, МП"
CELL	BZ30	30	78	"Факультетская терапия, проф. болезни"
CELL	B31	31	2	419
CELL	C31	31	3	"Педиатрия"
CELL	K31	31	11	"Менеджмент в \r\nздравоохранении"
CELL	S31	31	19	"Офтальмология"
CELL	X31	31	24	"Урология"
